Round,AI Rank,State,Institute,Course,Quota,Category
1,93,Delhi,AIIMS Delhi,GENERAL MEDICINE,AIIMS-All India,EWS
1,94,Pondicherry,JIPMER Puducherry,GENERAL MEDICINE,JIPMER-All India,OBC
1,95,Delhi,AIIMS Delhi,ENT,AIIMS-All India,UR
1,96,Rajasthan,AIIMS Jodhpur,GENERAL MEDICINE,AIIMS-All India,OBC
1,97,Chandigarh,PGIMER Chandigarh,NUCLEAR MEDICINE,PGIMER-All India,UR
1,98,Odisha,AIIMS Bhubaneswar,GENERAL MEDICINE,AIIMS-All India,EWS
1,99,Chhattisgarh,AIIMS Raipur,RADIO DIAGNOSIS,AIIMS-All India,UR
1,101,Bihar,AIIMS Patna,GENERAL MEDICINE,AIIMS-All India,UR
1,102,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,103,Maharashtra,AIIMS Nagpur,GENERAL MEDICINE,AIIMS-All India,UR
1,104,Maharashtra,AIIMS Nagpur,GENERAL MEDICINE,AIIMS-All India,UR
1,105,Uttarakhand,AIIMS Rishikesh,DERMATOLOGY,AIIMS-All India,UR
1,106,Delhi,AIIMS Delhi,NEUROSURGERY 6 YRS,AIIMS-All India,UR
1,107,Delhi,AIIMS Delhi,PAEDIATRICS,AIIMS-All India,OBC
1,108,Madhya Pradesh,AIIMS Bhopal,RADIO DIAGNOSIS,AIIMS-All India,SC
1,109,Andhra Pradesh,AIIMS Mangalagiri,GENERAL MEDICINE,AIIMS-All India,UR
1,110,Odisha,AIIMS Bhubaneswar,RADIO DIAGNOSIS,AIIMS-All India,EWS
1,111,Chandigarh,PGIMER Chandigarh,PAEDIATRICS,PGIMER-All India,UR
1,112,Odisha,AIIMS Bhubaneswar,RADIO DIAGNOSIS,AIIMS-All India,OBC
1,114,Punjab,AIIMS Bathinda,GENERAL MEDICINE,AIIMS-All India,UR
1,116,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,UR
1,117,Pondicherry,JIPMER Puducherry,GENERAL MEDICINE,JIPMER-All India,OBC
1,118,Rajasthan,AIIMS Jodhpur,RADIO DIAGNOSIS,AIIMS-All India,SC
1,119,West Bengal,AIIMS Kalyani,GENERAL MEDICINE,AIIMS-All India,UR
1,120,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-All India,UR
1,121,Chandigarh,PGIMER Chandigarh,PAEDIATRICS,PGIMER-All India,UR
1,122,Himachal Pradesh,AIIMS Bilaspur Himachal,GENERAL MEDICINE,AIIMS-All India,UR
1,123,Rajasthan,AIIMS Jodhpur,RADIO DIAGNOSIS,AIIMS-All India,OBC
1,124,Uttar Pradesh,AIIMS Rai Bareli,GENERAL MEDICINE,AIIMS-All India,UR
1,125,Punjab,AIIMS Bathinda,RADIO DIAGNOSIS,AIIMS-All India,UR
1,126,Chhattisgarh,AIIMS Raipur,GENERAL MEDICINE,AIIMS-All India,EWS
1,127,Madhya Pradesh,AIIMS Bhopal,RADIO DIAGNOSIS,AIIMS-All India,OBC
1,128,Delhi,AIIMS Delhi,ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,130,Rajasthan,AIIMS Jodhpur,PAEDIATRICS,AIIMS-All India,UR
1,131,Himachal Pradesh,AIIMS Bilaspur Himachal,RADIO DIAGNOSIS,AIIMS-All India,UR
1,132,Delhi,AIIMS Delhi,BIOPHYSICS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,133,West Bengal,AIIMS Kalyani,RADIO DIAGNOSIS,AIIMS-All India,UR
1,134,Uttar Pradesh,AIIMS Rai Bareli,GENERAL MEDICINE,AIIMS-All India,UR
1,136,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,UR
1,138,Madhya Pradesh,AIIMS Bhopal,GENERAL MEDICINE,AIIMS-All India,OBC
1,139,Delhi,AIIMS Delhi,GENERAL MEDICINE,AIIMS-All India,SC
1,140,Assam,AIIMS Guwahati,RADIO DIAGNOSIS,AIIMS-All India,UR
1,141,Pondicherry,JIPMER Puducherry,PAEDIATRICS,JIPMER-All India,OBC
1,143,West Bengal,AIIMS Kalyani,RADIO DIAGNOSIS,AIIMS-All India,UR
1,144,West Bengal,AIIMS Kalyani,RADIO DIAGNOSIS,AIIMS-All India,UR
1,145,Uttar Pradesh,AIIMS Rai Bareli,GENERAL MEDICINE,AIIMS-All India,UR
1,146,Madhya Pradesh,AIIMS Bhopal,PAEDIATRICS,AIIMS-All India,UR
1,147,Telangana,AIIMS Bibinagar,GENERAL MEDICINE,AIIMS-All India,UR
1,148,Chhattisgarh,AIIMS Raipur,PAEDIATRICS,AIIMS-All India,UR
1,149,Delhi,AIIMS Delhi,NUCLEAR MEDICINE,AIIMS-All India,UR
1,150,Telangana,AIIMS Bibinagar,RADIO DIAGNOSIS,AIIMS-All India,UR
1,152,Uttarakhand,AIIMS Rishikesh,GENERAL MEDICINE,AIIMS-All India,OBC
1,153,Madhya Pradesh,AIIMS Bhopal,RADIO DIAGNOSIS,AIIMS-All India,OBC
1,154,Pondicherry,JIPMER Puducherry,GENERAL MEDICINE,JIPMER-All India,OBC
1,155,Andhra Pradesh,AIIMS Mangalagiri,RADIO DIAGNOSIS,AIIMS-All India,UR
1,156,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,157,Chhattisgarh,AIIMS Raipur,RADIO DIAGNOSIS,AIIMS-All India,OBC
1,158,Uttar Pradesh,AIIMS Gorakhpur,DERMATOLOGY,AIIMS-All India,UR
1,159,Pondicherry,JIPMER Puducherry,GENERAL MEDICINE,JIPMER-All India,OBC
1,160,Jammu and Kashmir,AIIMS Jammu,GENERAL MEDICINE,AIIMS-All India,UR
1,161,Madhya Pradesh,AIIMS Bhopal,GENERAL MEDICINE,AIIMS-All India,OBC
1,162,Pondicherry,JIPMER Puducherry,ORTHOPAEDICS,JIPMER-All India,OBC
1,164,Pondicherry,JIPMER Puducherry,PAEDIATRICS,JIPMER-All India,UR
1,165,Pondicherry,JIPMER Puducherry,GENERAL MEDICINE,JIMPER-Inst. Pref,INST (JIPMER)
1,166,Delhi,AIIMS Delhi,RADIO DIAGNOSIS,AIIMS-All India,SC
1,168,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,UR
1,169,Bihar,AIIMS Patna,PAEDIATRICS,AIIMS-All India,UR
1,170,Rajasthan,AIIMS Jodhpur,ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,171,Bihar,AIIMS Patna,GENERAL MEDICINE,AIIMS-All India,OBC
1,172,Delhi,AIIMS Delhi,NUCLEAR MEDICINE,AIIMS-All India,UR
1,174,Pondicherry,JIPMER Puducherry,OBG,JIPMER-All India,UR
1,175,Andhra Pradesh,AIIMS Mangalagiri,GENERAL MEDICINE,AIIMS-All India,OBC
1,176,Odisha,AIIMS Bhubaneswar,PAEDIATRICS,AIIMS-All India,UR
1,178,Delhi,AIIMS Delhi,ENT,AIIMS-All India,UR
1,179,Rajasthan,AIIMS Jodhpur,PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,181,Rajasthan,AIIMS Jodhpur,OBG,AIIMS-All India,UR
1,182,Uttar Pradesh,AIIMS Gorakhpur,GENERAL MEDICINE,AIIMS-All India,EWS
1,183,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-All India,UR
1,185,Maharashtra,AIIMS Nagpur,GENERAL MEDICINE,AIIMS-All India,OBC
1,187,Jharkhand,AIIMS Deoghar,GENERAL MEDICINE,AIIMS-All India,OBC
1,188,Telangana,AIIMS Bibinagar,GENERAL MEDICINE,AIIMS-All India,UR
1,189,Odisha,AIIMS Bhubaneswar,DERMATOLOGY,AIIMS-All India,EWS
1,190,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-All India,UR
1,191,Odisha,AIIMS Bhubaneswar,PAEDIATRICS,AIIMS-All India,UR
1,192,Chhattisgarh,AIIMS Raipur,PAEDIATRICS,AIIMS-All India,UR
1,193,West Bengal,AIIMS Kalyani,GENERAL MEDICINE,AIIMS-All India,EWS
1,195,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,OBC
1,197,Jammu and Kashmir,AIIMS Jammu,RADIO DIAGNOSIS,AIIMS-All India,UR
1,200,Chandigarh,PGIMER Chandigarh,OBG,PGIMER-All India,UR
1,201,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,UR
1,202,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,UR
1,203,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,UR
1,205,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-All India,UR
1,206,Chandigarh,PGIMER Chandigarh,NUCLEAR MEDICINE,PGIMER-All India,UR
1,207,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,209,Andhra Pradesh,AIIMS Mangalagiri,DERMATOLOGY,AIIMS-All India,UR
1,210,Maharashtra,AIIMS Nagpur,RADIO DIAGNOSIS,AIIMS-All India,OBC
1,211,Rajasthan,AIIMS Jodhpur,NUCLEAR MEDICINE,AIIMS-All India,UR
1,212,Uttar Pradesh,AIIMS Rai Bareli,GENERAL MEDICINE,AIIMS-All India,OBC
1,213,Telangana,AIIMS Bibinagar,GENERAL MEDICINE,AIIMS-All India,OBC
1,214,Chandigarh,PGIMER Chandigarh,ANAESTHESIOLOGY,PGIMER-All India,UR
1,215,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,SC
1,216,Delhi,AIIMS Delhi,PAEDIATRICS,AIIMS-All India,OBC
1,217,Pondicherry,JIPMER Puducherry,GENERAL SURGERY,JIMPER-Inst. Pref,INST (JIPMER)
1,218,Chandigarh,PGIMER Chandigarh,OBG,PGIMER-All India,UR
1,219,Uttarakhand,AIIMS Rishikesh,DERMATOLOGY,AIIMS-All India,EWS
1,220,Pondicherry,JIPMER Puducherry,GENERAL MEDICINE,JIPMER-All India,EWS
1,221,Punjab,AIIMS Bathinda,PAEDIATRICS,AIIMS-All India,UR
1,222,Maharashtra,AIIMS Nagpur,PAEDIATRICS,AIIMS-All India,UR
1,223,Delhi,AIIMS Delhi,INECTIOUS DISEASES 6 YRS,AIIMS-All India,UR
1,224,Bihar,AIIMS Patna,SURGGASTRO (6 YRS),AIIMS-All India,UR
1,225,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-All India,UR
1,226,Assam,AIIMS Guwahati,RADIO DIAGNOSIS,AIIMS-All India,OBC
1,227,Chhattisgarh,AIIMS Raipur,OBG,AIIMS-All India,UR
1,228,Uttar Pradesh,AIIMS Gorakhpur,DERMATOLOGY,AIIMS-All India,OBC
1,230,Punjab,AIIMS Bathinda,RADIO DIAGNOSIS,AIIMS-All India,OBC
1,231,Pondicherry,JIPMER Puducherry,NUCLEAR MEDICINE,JIMPER-Inst. Pref,INST (JIPMER)
1,232,Maharashtra,AIIMS Nagpur,PAEDIATRICS,AIIMS-All India,UR
1,233,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,EWS
1,235,Gujarat,AIIMS Rajkot,RADIO DIAGNOSIS,AIIMS-All India,OBC
1,236,Pondicherry,JIPMER Puducherry,PAEDIATRICS,JIPMER-All India,OBC
1,237,Pondicherry,JIPMER Puducherry,GENERAL MEDICINE,JIPMER-All India,EWS
1,239,Uttar Pradesh,AIIMS Gorakhpur,PAEDIATRICS,AIIMS-All India,UR
1,240,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,UR
1,241,Assam,AIIMS Guwahati,PAEDIATRICS,AIIMS-All India,UR
1,242,Chandigarh,PGIMER Chandigarh,ORTHOPAEDICS,PGIMER-All India,UR
1,246,Pondicherry,JIPMER Puducherry,OPHTHALMOLOGY,JIPMER-All India,UR
1,248,Uttar Pradesh,AIIMS Rai Bareli,NEUROLOGY 6 YRS,AIIMS-All India,UR
1,250,Chandigarh,PGIMER Chandigarh,RADIATION ONCOLOGY,PGIMER-All India,UR
1,252,Odisha,AIIMS Bhubaneswar,GENERAL SURGERY,AIIMS-All India,UR
1,254,Himachal Pradesh,AIIMS Bilaspur Himachal,RADIO DIAGNOSIS,AIIMS-All India,OBC
1,255,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,UR
1,256,Delhi,AIIMS Delhi,INECTIOUS DISEASES 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,258,Chandigarh,PGIMER Chandigarh,PAEDIATRICS,PGIMER-All India,OBC
1,259,Chhattisgarh,AIIMS Raipur,DERMATOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,260,Chandigarh,PGIMER Chandigarh,ENT,PGIMER-All India,UR
1,261,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,UR
1,263,Punjab,AIIMS Bathinda,GENERAL MEDICINE,AIIMS-All India,OBC
1,265,Bihar,AIIMS Patna,DERMATOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,266,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,UR
1,267,Himachal Pradesh,AIIMS Bilaspur Himachal,GENERAL MEDICINE,AIIMS-All India,OBC
1,270,Uttar Pradesh,AIIMS Rai Bareli,NEUROLOGY 6 YRS,AIIMS-All India,UR
1,271,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-All India,UR
1,272,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,OBC
1,273,Delhi,AIIMS Delhi,NEUROSURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,275,Chandigarh,PGIMER Chandigarh,ORTHOPAEDICS,PGIMER-All India,UR
1,279,Pondicherry,JIPMER Puducherry,PAEDIATRICS,JIPMER-All India,OBC
1,283,Chandigarh,PGIMER Chandigarh,PAEDIATRICS,PGIMER-All India,OBC
1,285,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,286,Pondicherry,JIPMER Puducherry,RADIO DIAGNOSIS,JIPMER-All India,SC
1,287,Punjab,AIIMS Bathinda,DERMATOLOGY,AIIMS-All India,EWS
1,288,Chandigarh,PGIMER Chandigarh,ORTHOPAEDICS,PGIMER-All India,UR
1,289,Maharashtra,AIIMS Nagpur,DERMATOLOGY,AIIMS-All India,EWS
1,290,Odisha,AIIMS Bhubaneswar,PSYCHIATRY,AIIMS-All India,UR
1,291,Rajasthan,AIIMS Jodhpur,OBG,AIIMS-All India,UR
1,292,Chhattisgarh,AIIMS Raipur,CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-All India,UR
1,294,Assam,AIIMS Guwahati,GENERAL MEDICINE,AIIMS-All India,EWS
1,295,Pondicherry,JIPMER Puducherry,TBRD,JIPMER-All India,OBC
1,297,Uttarakhand,AIIMS Rishikesh,GENERAL SURGERY,AIIMS-All India,UR
1,298,Delhi,AIIMS Delhi,OBG,AIIMS-All India,OBC
1,299,Uttar Pradesh,AIIMS Gorakhpur,GENERAL MEDICINE,AIIMS-All India,OBC
1,301,Chhattisgarh,AIIMS Raipur,DERMATOLOGY,AIIMS-All India,OBC
1,303,West Bengal,AIIMS Kalyani,GENERAL MEDICINE,AIIMS-All India,OBC
1,304,Uttarakhand,AIIMS Rishikesh,RADIATION ONCOLOGY,AIIMS-All India,UR
1,305,Chandigarh,PGIMER Chandigarh,PAEDIATRICS,PGIMER-All India,OBC
1,308,Chandigarh,PGIMER Chandigarh,PAEDIATRICS,PGIMER-All India,OBC
1,309,Chandigarh,PGIMER Chandigarh,PAEDIATRICS,PGIMER-All India,OBC
1,310,Delhi,AIIMS Delhi,PAEDIATRICS,AIIMS-All India,EWS
1,311,Delhi,AIIMS Delhi,NUCLEAR MEDICINE,AIIMS-All India,OBC
1,312,West Bengal,AIIMS Kalyani,GENERAL MEDICINE,AIIMS-All India,OBC
1,314,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,OBC
1,315,Uttarakhand,AIIMS Rishikesh,OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
1,316,Uttarakhand,AIIMS Rishikesh,OBG,AIIMS-All India,UR
1,317,Pondicherry,JIPMER Puducherry,ORTHOPAEDICS,JIPMER-All India,UR
1,318,Pondicherry,JIPMER Puducherry,NEUROSURGERY 6 YRS,JIPMER-All India,UR
1,319,Rajasthan,AIIMS Jodhpur,PAEDIATRICS,AIIMS-All India,EWS
1,320,Madhya Pradesh,AIIMS Bhopal,GENERAL SURGERY,AIIMS-All India,UR
1,322,Madhya Pradesh,AIIMS Bhopal,PAEDIATRICS,AIIMS-All India,EWS
1,323,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,OBC
1,324,Andhra Pradesh,AIIMS Mangalagiri,PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,327,Rajasthan,AIIMS Jodhpur,PAEDIATRICS,AIIMS-All India,OBC
1,328,Assam,AIIMS Guwahati,PAEDIATRICS,AIIMS-All India,UR
1,330,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,336,Chandigarh,PGIMER Chandigarh,PAEDIATRICS,PGIMER-Rural,UR-RA
1,337,Chhattisgarh,AIIMS Raipur,OBG,AIIMS-All India,UR
1,341,Pondicherry,JIPMER Puducherry,GENERAL SURGERY,JIPMER-All India,UR
1,343,Pondicherry,JIPMER Puducherry,OBG,JIPMER-All India,OBC
1,344,Pondicherry,JIPMER Puducherry,PAEDIATRICS,JIMPER-Inst. Pref,INST (JIPMER)
1,345,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,UR
1,347,Gujarat,AIIMS Rajkot,GENERAL MEDICINE,AIIMS-All India,OBC
1,348,Assam,AIIMS Guwahati,GENERAL MEDICINE,AIIMS-All India,OBC
1,349,Gujarat,AIIMS Rajkot,PAEDIATRICS,AIIMS-All India,UR
1,350,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,UR
1,351,Uttar Pradesh,AIIMS Rai Bareli,DERMATOLOGY,AIIMS-All India,OBC
1,352,Pondicherry,JIPMER Puducherry,PAEDIATRICS,JIPMER-All India,EWS
1,353,Pondicherry,JIPMER Puducherry,PAEDIATRICS,JIPMER-All India,EWS
1,354,Madhya Pradesh,AIIMS Bhopal,RADIATION ONCOLOGY,AIIMS-All India,UR
1,355,Rajasthan,AIIMS Jodhpur,OPHTHALMOLOGY,AIIMS-All India,UR
1,356,Gujarat,AIIMS Rajkot,DERMATOLOGY,AIIMS-All India,OBC
1,357,Pondicherry,JIPMER Puducherry,EMERGENCY MEDICINE,JIPMER-All India,OBC
1,358,Pondicherry,JIPMER Puducherry,TBRD,JIPMER-All India,UR
1,359,Andhra Pradesh,AIIMS Mangalagiri,OBG,AIIMS-All India,UR
1,360,Delhi,AIIMS Delhi,COMMUNITY MEDICINE,AIIMS-All India,UR
1,362,Uttarakhand,AIIMS Rishikesh,OBG,AIIMS-All India,OBC
1,363,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-All India,UR
1,365,Pondicherry,JIPMER Puducherry,GENERAL SURGERY,JIPMER-All India,UR
1,368,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,EWS
1,369,Chhattisgarh,AIIMS Raipur,NUCLEAR MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,371,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,UR
1,372,Chandigarh,PGIMER Chandigarh,OPHTHALMOLOGY,PGIMER-All India,UR
1,375,Bihar,AIIMS Patna,PAEDIATRICS,AIIMS-All India,OBC
1,376,Pondicherry,JIPMER Puducherry,GENERAL SURGERY,JIPMER-All India,UR
1,378,Delhi,AIIMS Delhi,BIOCHEMISTRY,AIIMS-All India,UR
1,380,Punjab,AIIMS Bathinda,OBG,AIIMS-All India,UR
1,381,Uttar Pradesh,AIIMS Rai Bareli,NEUROSURGERY 6 YRS,AIIMS-All India,UR
1,382,Chhattisgarh,AIIMS Raipur,PAEDIATRICS,AIIMS-All India,OBC
1,383,Madhya Pradesh,AIIMS Bhopal,GENERAL MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,385,Bihar,AIIMS Patna,GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,386,Maharashtra,AIIMS Nagpur,GENERAL MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,387,Chandigarh,PGIMER Chandigarh,OPHTHALMOLOGY,PGIMER-All India,UR
1,388,Uttarakhand,AIIMS Rishikesh,PAEDIATRICS,AIIMS-All India,EWS
1,390,Uttarakhand,AIIMS Rishikesh,PAEDIATRICS,AIIMS-All India,OBC
1,394,Odisha,AIIMS Bhubaneswar,NUCLEAR MEDICINE,AIIMS-All India,EWS
1,395,Maharashtra,AIIMS Nagpur,GENERAL SURGERY,AIIMS-All India,UR
1,398,Pondicherry,JIPMER Puducherry,ANAESTHESIOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
1,399,Rajasthan,AIIMS Jodhpur,EMERGENCY MEDICINE,AIIMS-All India,UR
1,400,Rajasthan,AIIMS Jodhpur,NUCLEAR MEDICINE,AIIMS-All India,OBC
1,403,Punjab,AIIMS Bathinda,GENERAL SURGERY,AIIMS-All India,UR
1,404,Chandigarh,PGIMER Chandigarh,OPHTHALMOLOGY,PGIMER-All India,UR
1,406,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,407,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,OBC
1,408,Uttarakhand,AIIMS Rishikesh,NUCLEAR MEDICINE,AIIMS-All India,EWS
1,411,Odisha,AIIMS Bhubaneswar,PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
1,413,Jharkhand,AIIMS Deoghar,PAEDIATRICS,AIIMS-All India,UR
1,416,Chhattisgarh,AIIMS Raipur,EMERGENCY MEDICINE,AIIMS-All India,UR
1,418,Rajasthan,AIIMS Jodhpur,GENERAL SURGERY,AIIMS-All India,OBC
1,419,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-All India,UR
1,421,Madhya Pradesh,AIIMS Bhopal,ORTHOPAEDICS,AIIMS-All India,UR
1,424,Pondicherry,JIPMER Puducherry,ORTHOPAEDICS,JIPMER-All India,UR
1,427,Odisha,AIIMS Bhubaneswar,OPHTHALMOLOGY,AIIMS-All India,UR
1,429,Maharashtra,AIIMS Nagpur,OBG,AIIMS-All India,UR
1,430,Telangana,AIIMS Bibinagar,PAEDIATRICS,AIIMS-All India,EWS
1,431,Pondicherry,JIPMER Puducherry,OBG,JIPMER-All India,OBC
1,432,Delhi,AIIMS Delhi,ENT,AIIMS-All India,OBC
1,433,Delhi,AIIMS Delhi,ORTHOPAEDICS,AIIMS-All India,EWS
1,434,Madhya Pradesh,AIIMS Bhopal,CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-All India,UR
1,436,Chhattisgarh,AIIMS Raipur,ORTHOPAEDICS,AIIMS-All India,UR
1,437,Chhattisgarh,AIIMS Raipur,PAEDIATRICS,AIIMS-All India,EWS
1,440,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,UR
1,442,Pondicherry,JIPMER Puducherry,OBG,JIMPER-Inst. Pref,INST (JIPMER)
1,446,Uttar Pradesh,AIIMS Rai Bareli,PAEDIATRICS,AIIMS-All India,EWS
1,447,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,OBC
1,448,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-All India,UR
1,449,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-All India,OBC
1,450,Uttarakhand,AIIMS Rishikesh,OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,452,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-NE Domicile,UR-North East Domicile
1,453,Pondicherry,JIPMER Puducherry,OBG,JIMPER-Inst. Pref,INST (JIPMER)
1,459,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-KAR Domicile,UR-Karnataka Domicile
1,460,Delhi,AIIMS Delhi,PATHOLOGY,AIIMS-All India,UR
1,461,Pondicherry,JIPMER Puducherry,GENERAL SURGERY,JIPMER-All India,OBC
1,464,Uttarakhand,AIIMS Rishikesh,GERIATRICS,AIIMS-All India,UR
1,466,Punjab,AIIMS Bathinda,PAEDIATRICS,AIIMS-All India,EWS
1,467,Odisha,AIIMS Bhubaneswar,PAEDIATRICS,AIIMS-All India,OBC
1,468,Andhra Pradesh,AIIMS Mangalagiri,OBG,AIIMS-All India,UR
1,475,Andhra Pradesh,AIIMS Mangalagiri,GENERAL SURGERY,AIIMS-All India,UR
1,476,Uttar Pradesh,AIIMS Gorakhpur,GENERAL SURGERY,AIIMS-All India,UR
1,477,Chandigarh,PGIMER Chandigarh,ANAESTHESIOLOGY,PGIMER-All India,UR
1,479,Pondicherry,JIPMER Puducherry,OBG,JIPMER-All India,OBC
1,481,Madhya Pradesh,AIIMS Bhopal,PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
1,482,Rajasthan,AIIMS Jodhpur,OBG,AIIMS-All India,OBC
1,483,Uttar Pradesh,AIIMS Rai Bareli,OBG,AIIMS-All India,UR
1,484,Himachal Pradesh,AIIMS Bilaspur Himachal,OBG,AIIMS-All India,UR
1,485,Madhya Pradesh,AIIMS Bhopal,DERMATOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,486,Punjab,AIIMS Bathinda,PAEDIATRICS,AIIMS-All India,OBC
1,488,Uttar Pradesh,AIIMS Rai Bareli,NEUROSURGERY 6 YRS,AIIMS-All India,UR
1,493,Bihar,AIIMS Patna,EMERGENCY MEDICINE,AIIMS-All India,UR
1,494,Andhra Pradesh,AIIMS Mangalagiri,RADIO DIAGNOSIS,AIIMS-All India,SC
1,495,West Bengal,AIIMS Kalyani,PAEDIATRICS,AIIMS-All India,OBC
1,497,Madhya Pradesh,AIIMS Bhopal,CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-All India,UR
1,499,Uttar Pradesh,AIIMS Rai Bareli,PAEDIATRICS,AIIMS-All India,OBC
1,501,Chandigarh,PGIMER Chandigarh,ANAESTHESIOLOGY,PGIMER-All India,UR
1,502,Madhya Pradesh,AIIMS Bhopal,GENERAL SURGERY,AIIMS-All India,EWS
1,504,Pondicherry,JIPMER Puducherry,GENERAL SURGERY,JIMPER-Inst. Pref,INST (JIPMER)
1,505,Uttar Pradesh,AIIMS Rai Bareli,ORTHOPAEDICS,AIIMS-All India,UR
1,509,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-All India,EWS
1,511,Chandigarh,PGIMER Chandigarh,GENERAL MEDICINE,PGIMER-All India,SC
1,514,Chandigarh,PGIMER Chandigarh,OBG,PGIMER-All India,OBC
1,516,Chandigarh,PGIMER Chandigarh,GENERAL MEDICINE,PGIMER-All India,SC
1,517,Pondicherry,JIPMER Puducherry,GENERAL SURGERY,JIPMER-All India,EWS
1,521,Rajasthan,AIIMS Jodhpur,OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,522,Madhya Pradesh,AIIMS Bhopal,EMERGENCY MEDICINE,AIIMS-All India,UR
1,525,Pondicherry,JIPMER Puducherry,GENERAL SURGERY,JIMPER-Inst. Pref,INST (JIPMER)
1,526,Pondicherry,JIPMER Puducherry,RADIATION ONCOLOGY,JIPMER-All India,UR
